CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
91.983.056/0001-69;2024-12-31;1;KEPLER WEBER S.A.;007870;DFP;145037;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145037
92.012.467/0001-70;2024-12-31;1;GRAZZIOTIN S.A.;004537;DFP;145411;2025-03-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145411
92.660.570/0001-26;2024-12-31;1;TREVISA INVESTIMENTOS S.A.;008192;DFP;145940;2025-03-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145940
92.665.611/0001-77;2024-12-31;1;DIMED S.A. DISTRIBUIDORA DE MEDICAMENTOS;009342;DFP;145872;2025-03-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145872
92.690.783/0001-09;2024-12-31;1;METALURGICA GERDAU S.A.;008656;DFP;144879;2025-02-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144879
92.690.783/0001-09;2024-12-31;2;METALURGICA GERDAU S.A.;008656;DFP;144977;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144977
92.693.019/0001-89;2024-12-31;1;PANATLANTICA S.A.;000094;DFP;145690;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145690
92.693.019/0001-89;2024-12-31;2;PANATLANTICA S.A.;000094;DFP;145697;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145697
92.702.067/0001-96;2024-12-31;1;BCO ESTADO DO RIO GRANDE DO SUL S.A.;001210;DFP;144743;2025-02-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144743
92.715.812/0001-31;2024-12-31;1;CPFL TRANSMISSÃO S.A.;003204;DFP;145064;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145064
92.721.232/0001-57;2024-12-31;1;BANRISUL ARMAZENS GERAIS SA;015822;DFP;145727;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145727
92.749.225/0001-63;2024-12-31;1;HERCULES S.A. FABRICA DE TALHERES;006629;DFP;145678;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145678
92.754.738/0001-62;2024-12-31;1;LOJAS RENNER S.A.;008133;DFP;144903;2025-02-20;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144903
92.781.335/0001-02;2024-12-31;1;TAURUS ARMAS S.A.;006173;DFP;145759;2025-03-25;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145759
92.791.243/0001-03;2024-12-31;1;IRANI PAPEL E EMBALAGEM S.A.;002429;DFP;144913;2025-02-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144913
92.802.784/0001-90;2024-12-31;1;CIA RIOGRANDENSE DE SANEAMENTO;016748;DFP;145567;2025-03-19;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145567
93.828.986/0001-73;2024-12-31;1;CEMEPE INVESTIMENTOS S.A.;013854;DFP;145694;2025-03-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145694
94.813.102/0001-70;2024-12-31;1;TRÊS TENTOS AGROINDUSTRIAL S/A;025950;DFP;144962;2025-02-24;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144962
94.813.102/0001-70;2024-12-31;2;TRÊS TENTOS AGROINDUSTRIAL S/A;025950;DFP;146096;2025-04-01;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=146096
95.426.862/0001-97;2024-12-31;1;EXCELSIOR ALIMENTOS S.A.;001570;DFP;145661;2025-03-21;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145661
96.298.013/0001-68;2024-12-31;1;PACAEMBU CONSTRUTORA S.A.;025143;DFP;145078;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145078
96.298.013/0001-68;2024-12-31;2;PACAEMBU CONSTRUTORA S.A.;025143;DFP;145111;2025-02-27;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145111
96.418.264/0218-02;2024-12-31;1;LOJAS QUERO QUERO S.A.;025038;DFP;145039;2025-02-26;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145039
97.191.902/0001-94;2024-12-31;1;CONSERVAS ODERICH S.A.;004693;DFP;145984;2025-03-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145984
97.837.181/0001-47;2024-12-31;1;DEXCO S.A.;021091;DFP;145350;2025-03-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=145350
